Site_Name,Site_Code,Loc_Name,Loc_Code,QAQC,Start_Date,Plot_Name,PI_Distance,Spp_Code,Spp_Name
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,16.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,16.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,17.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,17.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,17.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,18,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,18.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,18.6,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,18.9,MUSSPP,Mussel (e.g. Mytilus edulis)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,19.2,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,19.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,19.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,20.1,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,20.4,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,20.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,21,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,21.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,21.6,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,21.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,22.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,22.5,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,22.8,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,23.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T2,23.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,0,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,0.3,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,0.6,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,0.9,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,1.2,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,1.5,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,1.8,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,2.1,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,2.4,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,2.7,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,3,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,3.3,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,3.6,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,3.9,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,4.2,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,4.5,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,4.8,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,5.1,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,5.4,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,5.7,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,6,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,6.3,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,6.6,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,6.9,WATER,Water
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,7.2,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,7.5,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,7.8,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,8.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,8.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,8.7,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,9.3,ASCNOD,Knotted Wrack (A. nodosum)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,9.6,ASCNOD,Knotted Wrack (A. nodosum)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,9.9,MUSSPP,Mussel (e.g. Mytilus edulis)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,10.2,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,10.5,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,10.8,ASCNOD,Knotted Wrack (A. nodosum)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,11.1,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,11.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,11.7,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,12,ASCNOD,Knotted Wrack (A. nodosum)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,12.3,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,12.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,12.9,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,13.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,13.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,13.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,14.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,14.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,14.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,15,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,15.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,15.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,15.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,16.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,16.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,16.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,17.1,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,17.4,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,17.7,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,18,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,18.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,18.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,18.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,19.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,19.5,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,19.8,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,20.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,20.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,20.7,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,21,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,21.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,21.6,MUSSPP,Mussel (e.g. Mytilus edulis)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,21.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,22.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,22.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,22.8,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,23.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,23.4,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,23.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,24,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,24.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,24.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,24.9,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,8/13/2013,T3,25.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,0,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,0.3,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,0.6,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,0.9,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,1.2,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,1.5,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,1.8,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,2.1,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,2.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,2.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,3.3,ULVSPP,Sea Lettuce (Ulva spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,3.6,ULVSPP,Sea Lettuce (Ulva spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,3.9,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,4.2,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,4.5,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,4.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,5.1,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,5.4,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,5.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,6.3,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,6.6,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,6.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,7.2,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,7.5,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,7.8,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,8.1,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,8.4,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,8.7,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,9.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,9.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,9.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,10.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,10.5,ASCNOD,Knotted Wrack (A. nodosum)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,10.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,11.1,ALGGRE,Other Algae - Green
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,11.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,11.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,12,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,12.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,12.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,12.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,13.2,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,13.5,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,13.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,14.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,14.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,14.7,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,15,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,15.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,15.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,15.9,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,16.2,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,16.5,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,16.8,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,17.1,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,17.4,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,17.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,18,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,18.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,18.6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,18.9,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,19.2,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,19.5,FUCEPI,Fucus epibiont
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,19.8,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,20.1,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,20.4,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,20.7,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,21,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T1,21.3,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,0,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,0.3,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,0.6,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,0.9,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,1.2,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,1.5,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,1.8,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,2.1,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,2.4,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,2.7,PORSPP,Laver (Porphyra spp.)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,3,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,3.3,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,3.6,NONCOR,Crustose non-coraline
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,3.9,ROCK,Rock
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,4.2,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,4.5,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,4.8,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,5.1,BARSPP,Barnacle (e.g. S. balanoides)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,5.4,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,5.7,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,6,FUCSPP,Rockweed (Fucus) spp.
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,6.3,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,6.6,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,6.9,CHOMAS,Irish Moss (Chondrus / Mastocarpus)
Boston Harbor NRA,BOHA,Outer Brewster,OUTBRE,0,7/18/2014,T2,7.2,WATER,Water
